Chapter,Verse,Sanskrit verse,Translation (English),Hinglish (1),Hinglish (2),Summary,Source ID,Reference,message,tags
17,5,अशास्त्रविहितं घोरं तप्यन्ते ये तपो जनाः दम्भाहंकारसंयुक्ताः कामरागबलान्विताः,"Those who perform severe austerities not enjoined by scripture, filled with hypocrisy, ego, and attachment to desire and pride...","Jo shastra-viruddh kathor tap karte hain, dambh, ahankar, kaamna, maan se bhare hote hain...","Jo log paakhand aur ahankaar se yukt hokar, kaamna aur aasakti ke bal se, shastron mein nahi batayi gayi ghor tapasya karte hain...",Condemns misguided austerity.,GITA_17_05,Gita 17.5,"अशास्त्रविहितं घोरं तप्यन्ते ये तपो जनाः दम्भाहंकारसंयुक्ताः कामरागबलान्विताः
Those who perform severe austerities not enjoined by scripture, filled with hypocrisy, ego, and attachment to desire and pride...
Jo shastra-viruddh kathor tap karte hain, dambh, ahankar, kaamna, maan se bhare hote hain...","Tamas, negative thoughts, guilt"
17,6,कर्षयन्तः शरीरस्थं भूतग्राममचेतसः मां चैवान्तःशरीरस्थं तान्विद्ध्यासुरनिश्चयान्,"Tormenting the aggregated elements in the body, and Me dwelling within, know them to be of demonic resolve.","Jo apne sharir ke tattvon ko, aur mujhme antarvasit atma ko klesh dete hain, ve asuri sankalp wale hain.",...ve aviveki log shareer mein sthit bhoot-samuday (elements) ko aur mujhe (antahsthit Paramatma ko) bhi kasht dete hain. Unhe tum aasuri nishchay waala jaano.,Extreme self-harm is demonic.,GITA_17_06,Gita 17.6,"कर्षयन्तः शरीरस्थं भूतग्राममचेतसः मां चैवान्तःशरीरस्थं तान्विद्ध्यासुरनिश्चयान्
Tormenting the aggregated elements in the body, and Me dwelling within, know them to be of demonic resolve.
Jo apne sharir ke tattvon ko, aur mujhme antarvasit atma ko klesh dete hain, ve asuri sankalp wale hain.","Tamas, negative thoughts, Atman"
17,7,आहारस्त्वपि सर्वस्य त्रिविधो भवति प्रियः यज्ञस्तपस्तथा दानं ते प्रवेक्ष्याम्यशेषतः,"Food also is dear to each according to the threefold division, as are sacrifice, austerity, and charity—hear of them fully.","Aahar, yajya, tap, daan bhi teen guna se bante hain—suno.","Sabko priya aahar bhi teen prakaar ka hota hai, aur usi tarah yajna, tap aur daan bhi. Unke is bhed ko suno.",Extends the threefold division to daily acts.,GITA_17_07,Gita 17.7,"आहारस्त्वपि सर्वस्य त्रिविधो भवति प्रियः यज्ञस्तपस्तथा दानं ते प्रवेक्ष्याम्यशेषतः
Food also is dear to each according to the threefold division, as are sacrifice, austerity, and charity—hear of them fully.
Aahar, yajya, tap, daan bhi teen guna se bante hain—suno.","three gunas, Sattva Rajas Tamas"
17,8,आयुःसत्त्वबलारोग्यसुखप्रीतिविवर्धनाः रस्याः स्निग्धाः स्थिरा हृद्याः आहाराः सात्त्विकप्रियाः,"Foods that promote life, vitality, strength, health, happiness, and satisfaction—juicy, oily, stable, and agreeable—are dear to the sattvic.","Jeevan, satva, bal, aarogya, sukh, priti badhane wale, rasile, snigdha, sthir, hridya aahar sattvik ko priya hai.","Jo aahar aayu, buddhi, bal, aarogya, sukh aur preeti ko badhaate hain, aur jo rasile, chikne, sthir rehne waale aur mann ko bhaane waale hote hain, ve saattvik logon ko priya hote hain.",Sattvic diets promote well-being.,GITA_17_08,Gita 17.8,"आयुःसत्त्वबलारोग्यसुखप्रीतिविवर्धनाः रस्याः स्निग्धाः स्थिरा हृद्याः आहाराः सात्त्विकप्रियाः
Foods that promote life, vitality, strength, health, happiness, and satisfaction—juicy, oily, stable, and agreeable—are dear to the sattvic.
Jeevan, satva, bal, aarogya, sukh, priti badhane wale, rasile, snigdha, sthir, hridya aahar sattvik ko priya hai.","Sattva, work-life balance India"
17,9,कट्वम्ललवणात्युष्णतीक्ष्णरूक्षविदाहिनः आहारा राजसस्येष्टा दुःखशोकामयरप्रदाः,"Bitter, sour, salty, very hot, pungent, dry, burning foods are dear to the rajasic, producing pain, grief, and disease.","Kadwe, khatte, namkeen, bahut garam, teekhe, sookhe, jalan wale aahar rajasic ko priya, par dukh, rog dete hain.","Jo aahar atyant kadwe, khatte, namkeen, garam, teekhe, rookhe aur jalan paida karne waale hote hain, ve raajasik logon ko priya hote hain aur dukh, shok aur rog utpann karte hain.",Rajasic diets overstimulate and harm.,GITA_17_09,Gita 17.9,"कट्वम्ललवणात्युष्णतीक्ष्णरूक्षविदाहिनः आहारा राजसस्येष्टा दुःखशोकामयरप्रदाः
Bitter, sour, salty, very hot, pungent, dry, burning foods are dear to the rajasic, producing pain, grief, and disease.
Kadwe, khatte, namkeen, bahut garam, teekhe, sookhe, jalan wale aahar rajasic ko priya, par dukh, rog dete hain.","Rajas, stress, anxiety"
17,10,यातायामं गतरसं पूति पर्युषितं च यत् उच्छिष्टमपि चामेध्यं भोजनं तामसप्रियम्,"Stale, tasteless, putrid, decomposed, unclean, and leftover food is dear to the tamasic.","Basi, be-swaad, sadi-gali, asuddh, bacha khucha bhojan tamasic ko priya hai.","Jo bhojan adhpaka, ras-rahit, durgandh-yukt, baasi, uchhisht (jootha) aur apavitra hai, woh taamasik logon ko priya hota hai.",Tamasic diets degrade vitality.,GITA_17_10,Gita 17.10,"यातायामं गतरसं पूति पर्युषितं च यत् उच्छिष्टमपि चामेध्यं भोजनं तामसप्रियम्
Stale, tasteless, putrid, decomposed, unclean, and leftover food is dear to the tamasic.
Basi, be-swaad, sadi-gali, asuddh, bacha khucha bhojan tamasic ko priya hai.","Tamas, depression"
17,11,अफलाकाङ्क्षिभिर्यज्ञो विधिदृष्टो य इज्यते यष्टव्यमेवेति मनः समाधाय स सात्त्विकः,"The sacrifice performed according to rule, by those without desire for reward, with the mind fixed on “it ought to be done,” is sattvic.","Jo yajya vidhi se, bina fal ki iccha, keval kartavya ke liye hota hai, vo sattvik hai.","Jo yajna phal ki ichha na rakhne waale logon dwara, shaastra-vidhi se, kewal kartavya samajhkar mann ko samadhaan karke kiya jaata hai, woh saattvik hai.",Sattvic sacrifice is selfless.,GITA_17_11,Gita 17.11,"अफलाकाङ्क्षिभिर्यज्ञो विधिदृष्टो य इज्यते यष्टव्यमेवेति मनः समाधाय स सात्त्विकः
The sacrifice performed according to rule, by those without desire for reward, with the mind fixed on “it ought to be done,” is sattvic.
Jo yajya vidhi se, bina fal ki iccha, keval kartavya ke liye hota hai, vo sattvik hai.","Sattva, Nishkama Karma, Dharma"
17,12,अभिसंधाय तु फलं दंभार्थमपि चैव यत् इज्यते भरतश्रेष्ठ तं यज्ञं विद्धि राजसम्,"That sacrifice performed for reward or for show is rajasic, O best of the Bharatas.","Jo yajya fal ya pradarshan ke liye ho, vo rajasic hai.","Parantu, hey Bharat-shreshth, jo yajna phal ki drishti se ya paakhand (show-off) ke liye kiya jaata hai, us yajna ko tum raajasik jaano.",Rajasic sacrifice is motivated.,GITA_17_12,Gita 17.12,"अभिसंधाय तु फलं दंभार्थमपि चैव यत् इज्यते भरतश्रेष्ठ तं यज्ञं विद्धि राजसम्
That sacrifice performed for reward or for show is rajasic, O best of the Bharatas.
Jo yajya fal ya pradarshan ke liye ho, vo rajasic hai.","Rajas, letting go of greed"
17,13,विधिहीनमसृष्टान्नं मन्त्रहीनमदक्षिणम् श्रद्धाविरहितं यज्ञं तामसं परिचक्षते,"Sacrifice without rules, without food offered, without mantras, without gifts, without faith is declared tamasic.","Vidhi, ahuti, mantra, dakshina, shraddha ke bina yajya tamasic hota hai.","Jo yajna shaastra-vidhi se heen, ann-daan se rahit, mantron se rahit, dakshina se rahit aur shraddha se rahit hota hai, use taamasik yajna kehte hain.",Tamasic sacrifice lacks sanctity.,GITA_17_13,Gita 17.13,"विधिहीनमसृष्टान्नं मन्त्रहीनमदक्षिणम् श्रद्धाविरहितं यज्ञं तामसं परिचक्षते
Sacrifice without rules, without food offered, without mantras, without gifts, without faith is declared tamasic.
Vidhi, ahuti, mantra, dakshina, shraddha ke bina yajya tamasic hota hai.","Tamas, Dharma"
17,14,देवद्विजगुरुप्राज्ञपूजनं शौचमार्जवम् ब्रह्मचर्यमहिंसा च शारीरं तप उच्यते,"Worship of gods, brahmanas, teachers, and wise; purity, uprightness, celibacy, and non-violence—these are bodily austerity.","Dev, brahman, guru, gyani ka poojan, shauch, imaandari, brahmacharya, ahimsa sharirik tap hai.","Devtaon, Brahmanon, guruon aur gyaaniyon ka poojan, pavitrata, saralta, brahmacharya aur ahimsa - yeh shareer ki tapasya kehlati hai.",Defines bodily austerity.,GITA_17_14,Gita 17.14,"देवद्विजगुरुप्राज्ञपूजनं शौचमार्जवम् ब्रह्मचर्यमहिंसा च शारीरं तप उच्यते
Worship of gods, brahmanas, teachers, and wise; purity, uprightness, celibacy, and non-violence—these are bodily austerity.
Dev, brahman, guru, gyani ka poojan, shauch, imaandari, brahmacharya, ahimsa sharirik tap hai.","Sattva, Dharma"
